NFCSID,A1,A2,A3,Own Stocks,B2_2,Own Mutual Funds,Own ETFs,Own Annuities,B2_7,B2_20,Own REITs,B2_23,B2_24,Own Private Placements,B30,B31,B3,B32,B4,B5,B6,B20,B33,B34,Risk Tolerance,Stock Share of Portfolio,B35,B23,Crypto Risk Perception,B25,B26,C22_1,C22_2,C22_3,C22_4,C23_1,C23_2,C23_3,C23_4,C24,Emergency Confidence,C26,C30,C7,D1_1,D1_2,D2,D3,D21,D30,D31,E1_1,E20,E5,E6,Financial Advisors,Friends Family,Online Articles,Financial TV,Podcasts,Social Media,Government Websites,Company Publications,Financial Newsletters,Employer Resources,Influencers,Other Info Sources,Use Brokerage Apps,Use Robo Advisors,Use Banking Apps,Use Social Platforms,Use Spreadsheets,Use Forums,Use Investment Clubs,Use Financial News Apps,Use Podcasts,Use YouTube,Use Other Tools,Investing Confidence,Financial Comfort,Stay Calm During Downturns,Avoid Panic Selling,Monitor Investments Regularly,Diversify Portfolio,Save Consistently,Long-Term Focus,G31,G4,G5,G6,G7,G21,G8,G22,G11,G12,G13,G23,Estate Planning,WGT1,Gender,Age Group,Ethnicity,Education,Annual Income,Emergency Confidence_score,Investing Confidence_score,Financial Comfort_score,Stay Calm During Downturns_score,Avoid Panic Selling_score,Monitor Investments Regularly_score,Diversify Portfolio_score,Save Consistently_score,Long-Term Focus_score,Own Stocks_score,Own Mutual Funds_score,Own ETFs_score,Own Annuities_score,Own REITs_score,Own Private Placements_score,Risk Tolerance_score,Stock Share of Portfolio_score,Crypto Risk Perception_score,Financial Advisors_score,Friends Family_score,Online Articles_score,Financial TV_score,Podcasts_score,Social Media_score,Government Websites_score,Company Publications_score,Financial Newsletters_score,Employer Resources_score,Influencers_score,Other Info Sources_score,Use Brokerage Apps_score,Use Robo Advisors_score,Use Banking Apps_score,Use Social Platforms_score,Use Spreadsheets_score,Use Forums_score,Use Investment Clubs_score,Use Financial News Apps_score,Use Podcasts_score,Use YouTube_score,Use Other Tools_score,Estate Planning_score,Total_Score,FinLit_Level
2021020139,Share decision-making,Yes,Yes,1,Yes,1,1,1,No,No,2,No,No,1,10 years ago or more,2018 or earlier,1 to 3 times,No,"$100,000 to < $250,000",Yes,No,No Response Given,Yes,Yes,3,2,No,Yes,3.0,No,No,Sometimes,Sometimes,Never,Never,Yes,Yes,No,No,0.5% to < 1%,8.0,Yes,Yes,No,6,5,10% to 14.9%,About the same as the market,Prefer not to say,Buy stocks or stock funds,5,7,Yes,Both,In-person meeting with broker/advisor,3,3,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,7,6,2,3,1,1,2,2,4,The company will return your original investment with interest,You can vote on shareholder resolutions,Don't know,True,True,Money market accounts,Generally less likely to decline in value,Greater demand for municipal bonds,Don't know,Don't know,Don't know,1,0.547489916262363,2,3,1,2,2,4.0,3,4,3,5,1,1,3,3,3,3,3,3,1,3,3,3,3.0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,70.0,Average
2021020152,Primary decision-maker,Yes,Yes,1,No,2,1,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,Don't know,Don't know,"$100,000 to < $250,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,2,1,No,Yes,2.0,No,Don't know,Frequently,Sometimes,Never,Never,No,No,No,Yes,1% to < 2%,8.0,Yes,Yes,Yes,6,5,5% to 9.9%,Better than the market,Don't know,Don't know,4 - Neither agree nor disagree,5,Don't know,Don't know,Electronic by email,3,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,2,1,8,You own a part of the company,You have lent money to the company,Don't know,Don't know,True,Don't know,Don't know,Don't know,$500,Don't know,Don't know,2,0.870537201388863,1,3,1,1,1,4.0,1,2,3,3,1,1,3,1,3,1,3,1,1,1,4,5,2.0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,56.0,Average
2021020153,Primary decision-maker,Yes,Yes,1,No,1,1,1,No,No,1,No,No,98,10 years ago or more,2018 or earlier,1 to 3 times,No,"$50,000 to < $100,000",No,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,4.0,No,Yes,Frequently,Frequently,Never,Never,Yes,No,No,Yes,1% to < 2%,8.0,Yes,No,No,7,5,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Neither,3,8,Yes,Both,Electronic by email,3,3,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,5,1,2,1,1,2,2,4,You own a part of the company,You have lent money to the company,Don't know,True,True,Stocks,Lower fees and expenses,Municipal bonds can be tax-free,Don't know,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,1,2,3,4.0,4,3,1,3,1,1,3,3,3,3,3,3,3,0,3,3,4.0,2,2,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,70.0,Average
2021020160,Primary decision-maker,No,Yes,1,No,2,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,No,"$500,000 to < $1,000,000",Yes,No,No Response Given,Yes,No,2,2,No,Yes,5.0,No,No,Never,Never,Frequently,Never,No,No,No,No,Do not pay any fees,10.0,Yes,No,No,7,6,10% to 14.9%,About the same as the market,Buy stocks or stock funds,Buy stocks or stock funds,2,5,Yes,Both,Paper documents by mail,2,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,1,1,1,2,2,You own a part of the company,You have lent money to the company,Common stock,True,True,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,-$10,1,0.547489916262363,1,3,1,2,3,5.0,4,4,3,5,1,1,1,3,3,1,1,1,1,1,4,3,5.0,1,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,71.0,Average
2021020161,Primary decision-maker,No,Yes,2,No,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$100,000 to < $250,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,4,98,No,Yes,3.0,No,No,Never,Never,Frequently,Never,No,Yes,No,No,< 0.5%,10.0,No,No,No,8,8,5% to 9.9%,Better than the market,Neither,Neither,2,9,Don't know,Protecting investors,Paper documents by mail,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,8,5,2,3,1,1,1,1,Don't know,You own a part of the company,You have lent money to the company,Don't know,True,False,Don't know,Don't know,Municipal bonds are lower risk,Don't know,Don't know,Don't know,1,0.870537201388863,1,3,1,1,1,5.0,4,3,3,5,1,1,1,1,1,3,1,1,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,51.0,Below Average
2021020166,Primary decision-maker,Yes,Yes,1,Yes,1,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,4.0,No,No,Never,Never,Frequently,Never,No,No,Don't know,Yes,< 0.5%,7.0,No,No,Yes,7,4,5% to 9.9%,About the same as the market,Neither,Neither,1 - Strongly disagree,7,No,Protecting institutions,Documents accessed on the Internet,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,4,1,3,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Precious metals,Generally less likely to decline in value,Municipal bonds can be tax-free,Don't know,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,1,2,2,3.0,3,2,1,5,1,1,1,1,3,3,3,1,1,1,3,3,4.0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,57.0,Average
2021020168,Primary decision-maker,Yes,Yes,2,No,1,1,2,Don't know,No,2,No,No,2,10 years ago or more,2018 or earlier,None,No,Don't know,No,No Response Given,No Response Given,Don't know,No Response Given,2,1,No,No,No Response Given,No Response Given,No Response Given,Frequently,Frequently,Sometimes,Never,Yes,Yes,Yes,Yes,0.5% to < 1%,10.0,Yes,Yes,No,9,9,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Neither,5,7,No,Both,None of the above,3,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,3,3,3,3,4,You own a part of the company,Don't know,Bonds,True,True,Stocks,Generally less likely to decline in value,Don't know,$0,Selling shares shortly after buying,-$10,2,0.903030607790991,2,2,1,2,2,5.0,4,4,3,5,5,5,5,5,1,3,3,1,1,1,4,5,No Response Given,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,75.0,Average
2021020169,Primary decision-maker,Yes,Yes,2,No,1,2,2,No,Yes,2,No,No,2,5 to <10 years ago,2018 or earlier,1 to 3 times,No,"$100,000 to < $250,000",Don't know,No Response Given,No Response Given,No,No Response Given,3,3,No,Yes,4.0,No,No,Frequently,Sometimes,Never,Never,Yes,No,Don't know,No,0.5% to < 1%,9.0,Yes,Yes,No,7,8,5% to 9.9%,Better than the market,Don't know,Don't know,3,8,Yes,Protecting investors,Paper documents by mail,3,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,5,2,3,1,1,1,2,3,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds are lower risk,Don't know,Selling borrowed shares,$0,1,0.547489916262363,1,3,1,2,3,4.0,3,3,3,5,1,1,1,3,1,3,1,1,1,1,3,1,4.0,2,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,59.0,Average
2021020175,Primary decision-maker,No,Yes,1,No,2,2,2,No,Yes,2,No,No,2,10 years ago or more,2020,11 times or more,No,"$100,000 to < $250,000",Yes,No,No Response Given,Yes,No,3,2,No,Yes,2.0,Yes,Yes,Never,Never,Frequently,Never,No,No,No,No,< 0.5%,10.0,No,No,No,5,5,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,2,7,No,Protecting investors,Electronic by email,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,6,3,3,1,1,1,1,3,You own a part of the company,You have lent money to the company,Bonds,True,False,Stocks,Don't know,Municipal bonds can be tax-free,$0,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,1,2,3,5.0,4,4,5,5,1,1,1,1,3,1,1,1,1,1,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,56.0,Average
2021020193,Primary decision-maker,Yes,Yes,1,No,1,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$500,000 to < $1,000,000",Yes,No,No Response Given,Yes,No,3,1,No,Yes,98.0,No,No,Never,Never,Frequently,Never,No,No,Yes,No,< 0.5%,10.0,No,No,No,5,2,15% to 19.9%,About the same as the market,Neither,Neither,3,4,Yes,Both,Electronic by email,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,7,1,2,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less likely to decline in value,Municipal bonds are lower risk,$0,Selling borrowed shares,-$10,1,0.870537201388863,1,3,1,1,2,5.0,4,5,1,3,1,1,1,1,3,3,1,1,1,1,3,5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,55.0,Average
2021020199,Share decision-making,Yes,Yes,2,No,1,2,2,No,No,2,No,No,2,2 to <5 years ago,2020,None,No,"$10,000 to < $25,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,3,No,Yes,3.0,No,Don't know,Never,Sometimes,Never,Never,No,No,No,Yes,Don't know,No Response Given,Yes,No,No,5,6,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,8,Yes,Both,Electronic by email,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,2,1,1,98,2,7,You own a part of the company,Don't know,Don't know,True,False,Don't know,Don't know,Don't know,$500,Don't know,Don't know,1,0.547489916262363,2,3,1,2,2,No Response Given,3,3,3,3,1,1,0,3,1,3,1,1,1,1,3,1,3.0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,50.0,Below Average
2021020204,Primary decision-maker,No,Yes,1,No,1,2,1,No,No,2,No,No,2,5 to <10 years ago,2018 or earlier,Don't know,No,"$100,000 to < $250,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,2,No,Yes,3.0,No,No,Sometimes,Sometimes,Never,Never,No,No,No,Yes,0.5% to < 1%,6.0,Yes,No,No,5,6,0% to 4.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,4,No,Both,Paper documents by mail,3,3,1,2,2,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,5,5,2,2,1,1,1,2,4,You own a part of the company,You have lent money to the company,Common stock,Don't know,False,Don't know,Generally less risky in the short term,Municipal bonds are lower risk,$250,Selling shares shortly after buying,$10,1,0.870537201388863,2,3,1,1,1,3.0,2,3,3,3,1,1,1,3,3,3,1,3,1,1,3,3,3.0,2,2,0,1,1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,2,1,2,64.0,Average
2021020222,Share decision-making,Yes,Yes,1,Yes,1,1,2,No,No,1,No,No,2,10 years ago or more,2018 or earlier,4 to 10 times,No,"$1,000,000 or more",Don't know,No Response Given,No Response Given,Yes,No,3,1,No,No,No Response Given,No Response Given,No Response Given,Never,Sometimes,Frequently,Never,No,No,No,No,0.5% to < 1%,8.0,Yes,Don't know,No,9,9,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Buy stocks or stock funds,2,9,Yes,Both,Paper documents by mail,2,2,1,2,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,1,1,1,2,5,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,$0,1,0.547489916262363,1,3,1,2,3,4.0,4,4,3,5,1,1,1,3,3,3,3,1,3,1,3,5,No Response Given,1,1,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,67.0,Average
2021020244,Share decision-making,Yes,Yes,2,No,1,2,1,No,No,2,Yes,No,2,Less than a year ago,2020,1 to 3 times,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,4,3,No,Yes,4.0,No,No,Sometimes,Sometimes,Never,Never,No,No,Don't know,No,< 0.5%,1.0,Yes,No,No,4,4,Don't know,About the same as the market,Don't know,Buy stocks or stock funds,5,5,No,Both,In-person meeting with broker/advisor,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,1,1,2,2,7,You own a part of the company,Don't know,Don't know,True,False,Bonds,Don't know,Don't know,$500,Selling shares shortly after buying,Don't know,1,0.547489916262363,2,3,1,2,2,1.0,2,2,1,5,1,1,3,3,1,3,1,3,1,1,1,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,51.0,Below Average
2021020264,Primary decision-maker,Yes,Yes,1,No,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,4 to 10 times,No,"$250,000 to < $500,000",No,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,5.0,No,No,Sometimes,Sometimes,Sometimes,Never,Yes,No,Yes,Yes,1% to < 2%,10.0,Yes,No,Yes,10 - Extremely confident,8,10% to 14.9%,About the same as the market,Neither,Neither,3,9,Yes,Both,Paper documents by mail,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,5,2,3,1,1,1,1,7,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Lower fees and expenses,Municipal bonds can be tax-free,$0,Selling at a loss,$0,1,0.547489916262363,2,3,1,2,2,5.0,4,3,3,5,1,1,1,1,3,3,1,1,1,1,3,5,5.0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,67.0,Average
2021020271,Primary decision-maker,Yes,Yes,1,Yes,1,1,1,Yes,Yes,2,No,No,2,10 years ago or more,2018 or earlier,4 to 10 times,No,"$1,000,000 or more",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,5.0,No,No,Never,Never,Frequently,Never,Yes,No,No,Yes,Don't know,No Response Given,Yes,No,No,9,8,5% to 9.9%,About the same as the market,Neither,Sell stocks or stock funds,3,8,Don't know,Both,Electronic by email,3,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,6,1,3,1,1,1,1,4,You own a part of the company,You have lent money to the company,Bonds,True,True,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$250,Selling shares shortly after buying,-$10,1,0.547489916262363,1,3,1,2,3,No Response Given,3,4,1,5,1,1,1,1,3,3,3,3,1,1,3,5,5.0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,60.0,Average
2021020272,Share decision-making,Yes,Yes,1,No,1,1,1,No,No,2,No,No,2,10 years ago or more,2019,1 to 3 times,No,"$1,000,000 or more",No,No Response Given,No Response Given,Don't know,No Response Given,2,1,No,Yes,5.0,No,No,Frequently,Sometimes,Never,Never,No,Yes,Yes,Yes,< 0.5%,9.0,Yes,No,No,6,6,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,8,Yes,Both,Paper documents by mail,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,5,2,3,1,1,1,2,3,You own a part of the company,You own a part of the company,Common stock,Don't know,False,Money market accounts,Don't know,Don't know,Don't know,Don't know,Don't know,1,0.547489916262363,1,3,1,2,3,4.0,3,3,3,5,1,1,1,3,3,3,3,3,1,1,4,5,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,67.0,Average
2021020281,Primary decision-maker,Yes,Yes,2,No,1,98,2,No,No,2,No,No,2,2 to <5 years ago,2018 or earlier,None,No,"$25,000 to < $50,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,98,No,Yes,5.0,No,Don't know,Never,Never,Never,Never,No,Don't know,Don't know,Yes,Don't know,No Response Given,Yes,No,No,6,2,Don't know,About the same as the market,Don't know,Sell stocks or stock funds,7 - Strongly agree,2,No,Don't know,Paper documents by mail,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,4,1,2,1,1,99,3,7,You own a part of the company,Don't know,Don't know,False,Don't know,Don't know,Generally less risky in the short term,Don't know,Don't know,Don't know,Don't know,1,0.547489916262363,2,3,1,2,2,No Response Given,2,2,1,3,1,1,0,5,1,3,0,1,1,1,3,0,5.0,1,1,0,0,0,1,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,2,51.0,Below Average
2021020286,Share decision-making,No,Yes,98,Yes,1,1,2,Don't know,No,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$100,000 to < $250,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,98,Don't know,Yes,98.0,No,No,Frequently,Sometimes,Never,Never,Don't know,Don't know,Don't know,Don't know,Don't know,No Response Given,Prefer not to say,Prefer not to say,No,5,5,Don't know,About the same as the market,Don't know,Don't know,3,7,Yes,Both,In-person meeting with broker/advisor,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,1,1,1,3,Don't know,Don't know,Don't know,True,False,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,1,0.547489916262363,1,3,1,2,2,No Response Given,1,1,1,5,1,1,1,1,0,3,3,1,1,1,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,40.0,Below Average
2021020287,Share decision-making,Yes,Yes,1,Don't know,98,2,98,No,No,2,No,No,2,5 to <10 years ago,2021,Don't know,No,"$250,000 to < $500,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,99,Prefer not to say,Yes,3.0,No,Don't know,Never,Sometimes,Prefer not to say,Sometimes,No,Yes,No,Yes,Prefer not to say,No Response Given,No,No,No,6,6,Prefer not to say,About the same as the market,Prefer not to say,Prefer not to say,4 - Neither agree nor disagree,7,Yes,Both,Electronic by email,3,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,5,2,3,1,1,2,2,6,You own a part of the company,Don't know,Don't know,True,True,Don't know,Don't know,Don't know,Don't know,Selling at a loss,Don't know,2,0.903030607790991,2,2,1,2,3,No Response Given,2,3,3,5,1,1,3,3,3,0,1,0,1,1,3,0,3.0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,48.0,Below Average
2021020288,Primary decision-maker,Yes,Yes,1,Yes,1,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,2,1,No,Yes,4.0,Yes,Yes,Never,Never,Never,Frequently,No,Yes,Yes,Yes,0.5% to < 1%,10.0,No,No,No,10 - Extremely confident,8,10% to 14.9%,About the same as the market,Buy stocks or stock funds,Buy stocks or stock funds,4 - Neither agree nor disagree,7,Yes,Both,Electronic by email,1,2,3,3,2,1,3,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,9,6,2,3,1,1,1,3,5,You own a part of the company,You have lent money to the company,Common stock,True,True,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$250,Selling borrowed shares,Don't know,2,1.63877296688841,1,2,1,1,3,5.0,4,4,3,5,1,1,1,5,3,3,3,1,1,1,4,5,4.0,0,1,2,2,1,0,2,1,2,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,79.0,Average
2021020291,Primary decision-maker,Yes,Yes,2,No,1,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,5.0,No,No,Never,Never,Frequently,Never,No,No,Yes,No,< 0.5%,9.0,No,No,No,8,9,5% to 9.9%,Worse than the market,Neither,Neither,3,5,Yes,Don't know,Electronic by email,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,9,6,2,3,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,Don't know,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,Don't know,Don't know,Don't know,1,0.547489916262363,1,3,1,2,1,4.0,4,4,3,5,1,1,1,1,1,3,1,1,1,1,3,5,5.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,60.0,Average
2021020305,Primary decision-maker,Yes,Yes,2,No,1,1,1,No,No,2,No,No,2,10 years ago or more,2021,11 times or more,No,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,5.0,No,No,Frequently,Sometimes,Never,Never,Yes,No,Yes,Yes,0.5% to < 1%,8.0,Yes,No,No,7,7,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,7,No,Don't know,Electronic by email,3,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,6,5,2,3,1,1,1,1,6,You own a part of the company,You have lent money to the company,Bonds,Don't know,False,Stocks,Don't know,Municipal bonds can be tax-free,$0,Selling at a loss,-$10,1,0.547489916262363,2,3,1,2,2,4.0,3,3,3,5,1,1,1,1,1,3,3,3,1,1,3,3,5.0,2,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,64.0,Average
2021020310,Primary decision-maker,Yes,Yes,1,Yes,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,Yes,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,4.0,No,No,Frequently,Never,Never,Never,No,Yes,Yes,No,1% to < 2%,8.0,Yes,No,No,8,8,Don't know,About the same as the market,Neither,Neither,1 - Strongly disagree,8,Don't know,Both,Paper documents by mail,3,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,7,4,1,3,1,1,1,1,5,You own a part of the company,You have lent money to the company,Don't know,True,True,Precious metals,Don't know,Don't know,Don't know,Selling at a loss,-$10,1,0.870537201388863,2,3,1,1,2,4.0,3,2,1,5,1,1,1,1,3,3,1,1,1,1,3,3,4.0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,57.0,Average
2021020311,Share decision-making,Yes,Yes,1,Yes,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$500,000 to < $1,000,000",Don't know,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,98.0,No,No,Sometimes,Never,Never,Never,Yes,No,Yes,No,0.5% to < 1%,6.0,Yes,No,No,7,7,5% to 9.9%,About the same as the market,Neither,Neither,2,7,Yes,Both,Paper documents by mail,3,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,5,1,3,1,1,2,2,5,You own a part of the company,You have lent money to the company,Common stock,True,True,Bonds,Don't know,Municipal bonds can be tax-free,$250,Selling shares shortly after buying,Don't know,1,0.547489916262363,2,3,1,2,3,3.0,3,3,1,5,1,1,3,3,3,3,1,1,1,1,3,5,0.0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,58.0,Average
2021020314,Share decision-making,Yes,Yes,2,Yes,1,1,1,No,Yes,1,Yes,Yes,1,Less than a year ago,2020,1 to 3 times,Yes,"$250,000 to < $500,000",Yes,Yes,Yes,Yes,Yes,1,1,Yes,Yes,1.0,Yes,Yes,Sometimes,Sometimes,Frequently,Sometimes,Yes,Yes,Yes,Yes,0.5% to < 1%,2.0,Yes,Yes,Yes,10 - Extremely confident,9,0% to 4.9%,Worse than the market,Sell stocks or stock funds,Sell stocks or stock funds,6,10 - Extremely confident,Yes,Protecting investors,In-person meeting with broker/advisor,3,3,3,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,10,7,2,3,2,3,2,2,9,You own a part of the company,You own a part of the company,Preferred stock,True,True,Stocks,Lower fees and expenses,Municipal bonds are lower risk,$500,Selling shares shortly after buying,$10,1,1.73604906279066,2,1,1,2,2,1.0,5,5,3,5,3,5,3,3,1,3,3,3,3,3,5,5,1.0,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,103.0,Perfect
